sid,season,number,basin,subbasin,name,iso_time,nature,latitude,longitude,wmo_wind,wmo_pressure,wmo_agency,track_type,dist2land,landfall,iflag,usa_agency,usa_latitude,usa_longitude,usa_record,usa_status,usa_wind,usa_pressure,usa_sshs,usa_r34_ne,usa_r34_se,usa_r34_sw,usa_r34_nw,usa_r50_ne,usa_r50_se,usa_r50_sw,usa_r50_nw,usa_r64_ne,usa_r64_se,usa_r64_sw,usa_r64_nw,usa_poci,usa_roci,usa_rmw,usa_eye,tokyo_latitude,tokyo_longitude,tokyo_grade,tokyo_wind,tokyo_pressure,tokyo_r50_dir,tokyo_r50_longitude,tokyo_r50_short,tokyo_r30_dir,tokyo_r30_long,tokyo_r30_short,tokyo_land,cma_latitude,cma_longitude,cma_cat,cma_wind,cma_pressure,hko_latitude,hko_longitude,hko_cat,hko_wind,hko_pressure,newdelhi_latitude,newdelhi_longitude,newdelhi_grade,newdelhi_wind,newdelhi_pressure,newdelhi_ci,newdelhi_dp,newdelhi_poci,reunion_latitude,reunion_longitude,reunion_type,reunion_wind,reunion_pressure,reunion_tnum,reunion_ci,reunion_rmw,reunion_r34_ne,reunion_r34_se,reunion_r34_sw,reunion_r34_nw,reunion_r50_ne,reunion_r50_se,reunion_r50_sw,reunion_r50_nw,reunion_r64_ne,reunion_r64_se,reunion_r64_sw,reunion_r64_nw,bom_latitude,bom_longitude,bom_type,bom_wind,bom_pressure,bom_tnum,bom_ci,bom_rmw,bom_r34_ne,bom_r34_se,bom_r34_sw,bom_r34_nw,bom_r50_ne,bom_r50_se,bom_r50_sw,bom_r50_nw,bom_r64_ne,bom_r64_se,bom_r64_sw,bom_r64_nw,bom_roci,bom_poci,bom_eye,bom_pos_method,bom_pressure_method,wellington_latitude,wellington_longitude,wellington_wind,wellington_pressure,nadi_latitude,nadi_longitude,nadi_cat,nadi_wind,nadi_pressure,ds824_latitude,ds824_longitude,ds824_stage,ds824_wind,ds824_pressure,td9636_latitude,td9636_longitude,td9636_stage,td9636_wind,td9636_pressure,td9635_latitude,td9635_longitude,td9635_wind,td9635_pressure,td9635_roci,neumann_latitude,neumann_longitude,neumann_class,neumann_wind,neumann_pressure,mlc_latitude,mlc_longitude,mlc_class,mlc_wind,mlc_pressure,usa_atcf_id,source_url,etl_timestamp
1964295N07158,1964,100,WP,MM,HOPE,10/26/1964 12:00:00,TS,18.9571,135.414,,996,tokyo,main,1304,1304,OOOO_____OOO__,jtwc_wp,19.1,135.1, , ,45,,0,,,,,,,,,,,,,,,, ,18.5,136.2,2,,996,0,,,0,,,0,18.7,136.2,1,29,996,19.1000,135.1,TS,40,993,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1,135.1,TC,45,,19.1,135.1,2,45,,19.1,135.1,45,995,300,,, ,,,,, ,,,WP321964,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1964305N12128,1964,102,WP,MM,IRIS,11/3/1964 0:00:00,TS,14.3429,113.557,,1002,tokyo,main,466,425,OOOO_____OOO__,jtwc_wp,14.3,113.6, , ,45,,0,,,,,,,,,,,,,,,, ,14.4,113.4,2,,1002,0,,,0,,,0,14.6,113.4,2,38,998,14.2000,113.7,TS,40,1000,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3,113.6,TC,45,,14.3,113.6,2,45,,14.3,113.6,45,999,120,,, ,,,,, ,,,WP331964,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1964344N06153,1964,118,WP,MM,OPAL,12/16/1964 0:00:00,TS,16.85,120.4,,998,tokyo,main,10,0,OOOO_____OOO__,jtwc_wp,17.1,120.3, , ,35,,0,,,,,,,,,,,,,,,, ,17.5,120.4,9,,998,0,,,0,,,0,16.5,120.6,2,38,1000,16.3000,120.3,TD,30,996,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1,120.3,TC,35,,17.1,120.3,2,35,,17.1,120.3,35,996,240,,, ,,,,, ,,,WP391964,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1965017N12126,1965,9,WP,MM,PATSY,1/22/1965 12:00:00,TS,15.3143,124.643,,996,tokyo,main,149,123,OOOO_____OOO__,jtwc_wp,15.3,124.6, , ,35,,0,,,,,,,,,,,,,,,, ,15.3,124.8,9,,996,0,,,0,,,0,15.4,124.6,3,48,999,15.3000,124.7,TD,30,995,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3,124.6,TC,35,,15.3,124.6,2,35,,15.3,124.6,35,998,120,,, ,,,,, ,,,WP011965,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1965021N07151,1965,11,WP,MM,RUTH,1/24/1965 0:00:00,TS,18.0857,140.8,,1000,tokyo,main,1760,1754,OOOO_____OOO__,jtwc_wp,17.8,140.8, , ,60,,0,,,,,,,,,,,,,,,, ,18.7,140.7,2,,1000,0,,,0,,,0,18.6,140.7,3,58,994,18.1000,141,STS,60,990,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8,140.8,TC,60,,17.8,140.8,2,60,,17.8,140.8,60,997,360,,, ,,,,, ,,,WP021965,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1965140N09134,1965,40,WP,MM,AMY,5/21/1965 12:00:00,TS,10.8667,129.881,,1000,tokyo,main,447,415,OOOO_____OOO__,jtwc_wp,11,129.8, , ,25,,-1,,,,,,,,,,,,,,,, ,10.8,130.1,2,,1000,0,,,0,,,0,10.5,130,1,29,1000,11.0000,129.7,TD,25,995,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,129.8,TC,25,,11,129.8,1,25,,11,129.8,25,996,240,,, ,,,,, ,,,WP071965,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1965150N18109,1965,43,WP,MM,BABE,6/2/1965 12:00:00,TS,16.6571,113.629,,998,tokyo,main,403,382,OOOO_____OOO__,jtwc_wp,16.7,113.6, , ,65,,1,,,,,,,,,,,,,,,, ,16.7,113.6,9,,998,0,,,0,,,0,16.5,113.7,4,68,994,16.6000,113.7,STS,55,988,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7,113.6,TC,65,,16.7,113.6,3,65,,16.7,113.6,65,992,120,,, ,,,,, ,,,WP081965,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1965187N08144,1965,55,WP,MM,FREDA,7/10/1965 0:00:00,TS,12.8714,131.143,,980,tokyo,main,613,597,OOOO_____OOO__,jtwc_wp,12.8,131.3, , ,90,,2,,,,,,,,,,,,,,,, ,13,130.9,9,,980,0,,,0,,,0,12.9,130.9,5,87,969,13.0000,131,T,80,970,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8,131.3,TC,90,,12.8,131.3,4,90,,12.8,131.3,90,969,360,,, ,,,,, ,,,WP121965,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1966130N06139,1966,27,WP,MM,IRMA,5/22/1966 0:00:00,TS,25.4364,130.3,,994,tokyo,main,626,461,OOOO_____OOO__,jtwc_wp,25.3,130.3, , ,30,,-1,,,,,,,,,,,,,,,, ,25.5,130.3,9,,994,0,,,0,,,0,25.5,130.3,2,38,994,25.6000,130.3,TD,25,1000,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,130.3,TC,30,,25.3,130.3,1,30,,25.3,130.3,30,999,180,,, ,,,,, ,,,WP021966,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1966195N18135,1966,40,WP,MM,MAMIE,7/16/1966 0:00:00,TS,18.9407,122.452,,1004,tokyo,main,59,59,OOOO_____OOO__,jtwc_wp,19,122.4, , ,40,,0,,,,,,,,,,,,,,,, ,18.8,122.5,2,,1004,0,,,0,,,0,18.8,122.5,2,38,1001,19.0000,122.6,TS,35,1001,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,122.4,TC,40,,19,122.4,2,40,,19,122.4,40,1001,120,,, ,,,,, ,,,WP061966,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1966214N15145,1966,51,WP,MM,RITA,8/4/1966 0:00:00,TS,20.8143,143.629,,992,tokyo,main,1603,1568,OOOO_____OOO__,jtwc_wp,21,143.5, , ,50,,0,,,,,,,,,,,,,,,, ,20.6,143.8,9,,992,0,,,0,,,0,20.5,143.8,2,38,993,20.6000,143.8,TS,45,993,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,143.5,TC,50,,21,143.5,2,50,,21,143.5,50,992,240,,, ,,,,, ,,,WP101966,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1966214N15145,1966,51,WP,MM,RITA,8/5/1966 12:00:00,TS,25.9,143.886,,980,tokyo,main,1074,1029,OOOO_____OOO__,jtwc_wp,25.9,143.9, , ,75,,1,,,,,,,,,,,,,,,, ,25.8,143.9,9,,980,0,,,0,,,0,26,143.9,4,68,977,25.9000,143.8,STS,60,975,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.9,143.9,TC,75,,25.9,143.9,4,75,,25.9,143.9,75,977,300,,, ,,,,, ,,,WP101966,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1967181N09148,1967,45,WP,MM,BILLIE,7/4/1967 12:00:00,TS,16.6429,129.171,,990,tokyo,main,597,563,OOOO_____OOO__,jtwc_wp,16.5,129.2, , ,55,,0,,,,,,,,,,,,,,,, ,16.9,129.2,9,,990,0,,,0,,,0,16.8,128.9,3,48,988,16.8000,129.3,STS,50,988,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,129.2,TC,55,,16.5,129.2,2,55,,16.5,129.2,55,988,180,,, ,,,,, ,,,WP071967,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1967209N16113,1967,59,WP,MM,FRAN:GEORGIA,7/30/1967 12:00:00,TS,17.0429,114.086,,986,tokyo,main,430,406,OOOO_____OOO__,jtwc_wp,17,114.1, , ,35,,0,,,,,,,,,,,,,,,, ,17.1,114.2,9,,986,0,,,0,,,0,17.1,114.2,3,48,986,17.1000,113.8,STS,50,985,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,114.1,TC,35,,17,114.1,2,35,,17,114.1,35,987,180,,, ,,,,, ,,,WP111967,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1967268N06165,1967,108,WP,MM,AMY,9/29/1967 12:00:00,TS,21.3857,158.157,,985,tokyo,main,2315,2315,OOOO_____OOO__,jtwc_wp,21.4,158.1, , ,50,,0,,,,,,,,,,,,,,,, ,21.4,158.2,9,,985,0,,,0,,,0,21.4,158.3,3,48,987,21.3000,158.2,TS,45,994,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4,158.1,TC,50,,21.4,158.1,2,50,,21.4,158.1,50,994,360,,, ,,,,, ,,,WP271967,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1967289N09149,1967,125,WP,MM,DINAH,10/27/1967 0:00:00,TS,27.4429,131.014,,970,tokyo,main,402,305,OOOO_____OOO__,jtwc_wp,27.4,131, , ,70,,1,,,,,,,,,,,,,,,, ,27.6,131,9,,970,0,,,0,,,0,27.7,131.1,4,77,968,27.2000,131,STS,60,970,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.4,131,TC,70,,27.4,131,4,70,,27.4,131,70,969,420,,, ,,,,, ,,,WP301967,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1968097N05157,1968,26,WP,MM,JEAN,4/6/1968 12:00:00,TS,6.17143,156.41,,1000,tokyo,main,1165,1165,OOOO_____OOO__,jtwc_wp,6.1,156.5, , ,25,,-1,,,,,,,,,,,,,,,, ,6.3,156.2,2,,1000,0,,,0,,,0,6.2,156.4,1,29,1000,6.20000,156.4,TD,25,1000,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,156.5,TC,25,,6.1,156.5,1,25,,6.1,156.5,25,1000,240,,, ,,,,, ,,,WP011968,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1968201N13152,1968,43,WP,MM,MARY,7/28/1968 0:00:00,TS,31.3571,134.586,,970,tokyo,main,204,168,OOOO_____OOO__,jtwc_wp,31.3,134.7, , ,40,,0,,,,,,,,,,,,,,,, ,31.6,134.3,9,,970,0,,,0,,,0,31.5,134.7,4,68,971,31.2000,134.3,STS,50,970,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.3,134.7,TC,40,,31.3,134.7,2,40,,31.3,134.7,40,972,300,,, ,,,,, ,,,WP041968,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1968202N19133,1968,44,WP,MM,NADINE,7/28/1968 0:00:00,TS,22.5,118.719,,980,tokyo,main,157,114,OOOO_____OOO__,jtwc_wp,22.5,118.7, , ,45,,0,,,,,,,,,,,,,,,, ,22.5,118.8,9,,980,0,,,0,,,0,22.5,118.8,3,48,985,22.5000,118.6,TS,45,988,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,118.7,TC,45,,22.5,118.7,2,45,,22.5,118.7,45,989,120,,, ,,,,, ,,,WP051968,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1968235N20138,1968,71,WP,MM,TRIX,8/27/1968 0:00:00,TS,26.0429,129.3,,980,tokyo,main,574,531,OOOO_____OOO__,jtwc_wp,25.9,129.3, , ,55,,0,,,,,,,,,,,,,,,, ,26.3,129.3,9,,980,0,,,0,,,0,26.3,129.3,3,58,980,26.1000,129.3,STS,55,980,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.9,129.3,TC,55,,25.9,129.3,2,55,,25.9,129.3,55,986,300,,, ,,,,, ,,,WP101968,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1968275N13161,1968,101,WP,MM,FAYE,10/3/1968 0:00:00,TS,15.3286,158.243,,980,tokyo,main,2170,2170,OOOO_____OOO__,jtwc_wp,15.2,158.3, , ,45,,0,,,,,,,,,,,,,,,, ,15.4,158.2,9,,980,0,,,0,,,0,15.4,158.2,4,68,979,15.7000,158.1,TS,40,980,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2,158.3,TC,45,,15.2,158.3,2,45,,15.2,158.3,45,980,300,,, ,,,,, ,,,WP181968,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1968300N10166,1968,112,WP,MM,KIT,11/1/1968 12:00:00,TS,14.1286,146.7,,985,tokyo,main,1814,1814,OOOO_____OOO__,jtwc_wp,14,146.6, , ,40,,0,,,,,,,,,,,,,,,, ,14.3,146.8,9,,985,0,,,0,,,0,14.3,146.9,2,38,999,14.3000,146.8,TS,35,986,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,146.6,TC,40,,14,146.6,2,40,,14,146.6,40,985,300,,, ,,,,, ,,,WP231968,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1968314N08138,1968,118,WP,MM,MAMIE,11/17/1968 0:00:00,TS,11.9286,128.757,,985,tokyo,main,342,318,OOOO_____OOO__,jtwc_wp,11.9,128.7, , ,35,,0,,,,,,,,,,,,,,,, ,11.9,128.8,9,,985,0,,,0,,,0,12.1,128.7,3,58,987,11.9000,129,TS,35,987,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9,128.7,TC,35,,11.9,128.7,2,35,,11.9,128.7,35,986,120,,, ,,,,, ,,,WP251968,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1970050N07151,1970,22,WP,MM,NANCY,2/22/1970 0:00:00,TS,8.1,142.6,,980,tokyo,main,1190,1165,OOOO_____OOO__,jtwc_wp,8.1,142.7, , ,60,,0,,,,,,,,,,,,,,,, ,8.1,142.4,9,,980,0,,,0,,,0,8.1,142.5,3,58,978,8.10000,142.5,STS,55,980,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,142.7,TC,60,,8.1,142.7,2,60,,8.1,142.7,60,979,240,,, ,,,,, ,,,WP011970,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1970299N10157,1970,141,WP,MM,MARGE,10/28/1970 12:00:00,TS,12.3714,140.524,,995,tokyo,main,1563,1539,OOOO_____OOO__,jtwc_wp,12.4,140.7, , ,30,,-1,,,,,,,,,,,,,,,, ,12.4,140.3,2,,995,0,,,0,,,0,12.4,140.4,1,29,996,12.2000,140.4,TD,25,1004,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4,140.7,TC,30,,12.4,140.7,1,30,,12.4,140.7,30,998,120,,, ,,,,, ,,,WP201970,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1971112N11132,1971,43,WP,MM,WANDA,4/24/1971 0:00:00,TS,11.3857,125.714,,994,tokyo,main,10,0,OOOO_____OOO__,jtwc_wp,11.3,125.8, , ,45,,0,,,,,,,,,,,,,,,, ,11.4,125.6,9,,994,0,,,0,,,0,11.4,125.7,2,38,993,11.7000,125.5,TS,40,993,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3,125.8,TC,45,,11.3,125.8,2,45,,11.3,125.8,45,993,180,,, ,,,,, ,,,WP041971,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1971112N11132,1971,43,WP,MM,WANDA,4/25/1971 0:00:00,TS,10.7429,122.843,,994,tokyo,main,10,0,OOOO_____OOO__,jtwc_wp,10.8,122.9, , ,55,,0,,,,,,,,,,,,,,,, ,10.7,122.7,9,,994,0,,,0,,,0,10.7,122.9,2,38,993,10.6000,122.7,STS,50,992,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8,122.9,TC,55,,10.8,122.9,2,55,,10.8,122.9,55,991,60,,, ,,,,, ,,,WP041971,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1971181N09138,1971,60,WP,MM,HARRIET,7/4/1971 12:00:00,TS,14.9429,116.429,,975,tokyo,main,374,371,OOOO_____OOO__,jtwc_wp,15,116.4, , ,85,,2,,,,,,,,,,,,,,,, ,14.9,116.3,9,,975,0,,,0,,,0,14.9,116.3,5,97,974,14.8000,116.8,T,75,975,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,116.4,TC,85,,15,116.4,3,85,,15,116.4,85,974,240,,, ,,,,, ,,,WP121971,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1971190N09141,1971,68,WP,MM,JEAN,7/12/1971 0:00:00,TS,8.81429,134.171,,998,tokyo,main,846,802,OOOO_____OOO__,jtwc_wp,8.7,134.2, , ,40,,0,,,,,,,,,,,,,,,, ,9,134.2,9,,998,0,,,0,,,0,9,134.1,3,48,995,8.90000,134.1,TS,35,998,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,134.2,TC,40,,8.7,134.2,2,40,,8.7,134.2,40,1001,240,,, ,,,,, ,,,WP151971,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1971192N07153,1971,70,WP,MM,LUCY,7/20/1971 12:00:00,TS,20.3286,121,,940,tokyo,main,179,156,OOOO_____OOO__,jtwc_wp,20.4,121, , ,100,,3,,,,,,,,,,,,,,,, ,20.4,121,9,,940,0,,,0,,,0,20,121.1,6,106,940,20.3000,120.9,ST,90,945,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4,121,TC,100,,20.4,121,4,100,,20.4,121,100,945,240,,, ,,,,, ,,,WP161971,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1971205N10153,1971,79,WP,MM,OLIVE,7/29/1971 12:00:00,TS,23.125,144.262,,1001,tokyo,main,1384,1343,OOOO_____OOO__,jtwc_wp,23.2,144.3, , ,25,,-1,,,,,,,,,,,,,,,, ,23,144,2,,1001,0,,,0,,,0,23.1,144.3,2,38,996,23.0000,144.4,TD,25,998,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2,144.3,TC,25,,23.2,144.3,1,25,,23.2,144.3,25,996,240,,, ,,,,, ,,,WP191971,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1971216N11143,1971,83,WP,MM,POLLY,8/8/1971 12:00:00,TS,25.5857,130.043,,980,tokyo,main,606,563,OOOO_____OOO__,jtwc_wp,25.6,130, , ,40,,0,,,,,,,,,,,,,,,, ,25.6,130.3,9,,980,0,,,0,,,0,25.6,130.1,2,38,992,25.5000,129.9,STS,50,980,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6,130,TC,40,,25.6,130,2,40,,25.6,130,40,980,180,,, ,,,,, ,,,WP201971,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1971218N08161,1971,85,WP,MM,ROSE,8/11/1971 18:00:00,TS,16.8,133.714,,1002,tokyo,main,1022,963,OOOO_____OOO__,jtwc_wp,16.8,133.8, , ,65,,1,,,,,,,,,,,,,,,, ,16.8,133.5,9,,1002,0,,,0,,,0,16.9,133.8,3,48,997,16.7000,133.5,STS,60,993,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8,133.8,TC,65,,16.8,133.8,3,65,,16.8,133.8,65,1001,240,,, ,,,,, ,,,WP211971,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1971231N24151,1971,95,WP,MM,TRIX,8/26/1971 0:00:00,TS,25.4429,140.986,,960,tokyo,main,1024,996,OOOO_____OOO__,jtwc_wp,25.5,141, , ,80,,1,,,,,,,,,,,,,,,, ,25.4,140.9,9,,960,0,,,0,,,0,25.4,141,4,77,962,25.3000,141,T,70,960,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5,141,TC,80,,25.5,141,4,80,,25.5,141,80,962,360,,, ,,,,, ,,,WP231971,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
